,,East,,Central,,West,
Day,Date,Songlist,Recording,Songlist,Recording,Songlist,Recording
1,2/1/2021,https://gist.github.com/00d14369e3615d3737451a31aae5b8ff,,https://gist.github.com/19cf163480f9a537ff80cc9c1a1dd663,,https://gist.github.com/91b3b227d4c990e202c6b1087a15bb6e,
2,2/2/2021,https://gist.github.com/e13a052ce68228ab3f170b0d6016543c,,https://gist.github.com/80f1a8fdbf452d3b1ef4489eb683e654,,https://gist.github.com/daeb1406da048790fc3f976303691d71,
3,2/3/2021,https://gist.github.com/15f5c763353b4e099d8b4ca338ce1b3a,,https://gist.github.com/574e5c28c87cc3e3ca9b9e3b1fa9c2a6,,https://gist.github.com/e42e26b0190b337d42e33c2290b3f84c,
4,2/4/2021,https://gist.github.com/449797d166bcb0335817b559778767eb,,https://gist.github.com/9bdf8e4e645bf37b3080972d7b77e5c7,,https://gist.github.com/ade52caa9407c9813ffca7dda49f4db7,
5,2/5/2021,https://gist.github.com/cc7922c0a34baea696ad34eaffb847ad,,https://gist.github.com/92025fb1cea60cad8b2daccca02b85df,,https://gist.github.com/cb17c603b6519eb0046251fcec53053a,
6,2/6/2021,https://gist.github.com/da3802154683fd2da9bf0c067ea3bb53,,https://gist.github.com/6b01e233085faeb2393c69b4ed50bcd3,,https://gist.github.com/a58f186b15f300b50326e620b5a78c35,
7,2/7/2021,https://gist.github.com/24a7bec0fe0286fa611cd86a94ced2e2,,https://gist.github.com/984bf95ba718a5542e2a242461f5cb69,,https://gist.github.com/3f20fc17e64e547dadae6fdcf471f233,
8,2/8/2021,https://gist.github.com/f61fdeda5a23c2b985b46b8de376fe85,,https://gist.github.com/b5a9c9d1adadde82163a105763aa6207,,https://gist.github.com/ac7ddb99f6597682a44966f6345bf163,
9,2/9/2021,https://gist.github.com/928828d2ed2386b24f98455915ddc1b1,,https://gist.github.com/9c589b1024996c1f88b24a483bfcef3d,,https://gist.github.com/2094e88e40911a301e5764da2e2c1bd8,
10,2/10/2021,https://gist.github.com/be93b22489348e0950ac14c0f4d1b898,,https://gist.github.com/685a1a4f50078bddc3d406332cd9acc6,,https://gist.github.com/ccd6544e53290c5cd1ad19961b1563bb,
11,2/11/2021,https://gist.github.com/2a5ac8dd04ce831d84e76826a4c561ca,,https://gist.github.com/8ab44a7be16db5dff63742f6af8c0743,,https://gist.github.com/da705c5a14f3184a83d736233e4ad61c,
12,2/12/2021,https://gist.github.com/67b12effa9bd3cb65771e0e8c3bd9920,,https://gist.github.com/d5a520cac8509917d0a36bc3d9f67039,,https://gist.github.com/7676a1d01606857cccf02623c98dae51,
13,2/13/2021,https://gist.github.com/45631931c90002856590b40fc7008caa,,https://gist.github.com/b801b759c4ae127ae2c207901934c85b,,https://gist.github.com/884edfdd80a6fd755f8dc716110f6437,
14,2/14/2021,https://gist.github.com/51a2c7c7b90d38bcb2fbff41221138d8,,https://gist.github.com/ed1b24c678adb43a4e0bed4b0c3952eb,,https://gist.github.com/bf6548000f609cf6713ec61a8a0888b2,
15,2/15/2021,https://gist.github.com/accdf1e46769fef91169098295bc69cb,,https://gist.github.com/86e9b77087a084aee32be3197db23970,,https://gist.github.com/2bb5be4a7f1d7e2ff00a4d2bdf1a6a44,
16,2/16/2021,https://gist.github.com/85f11c1562a8cebd7c477b55a1f4fd35,,https://gist.github.com/ac21b09e66d4e1fd5a5fdc191b6d5ebb,,https://gist.github.com/1963b37ae454b29d8ebff543bccd2b9e,
17,2/17/2021,https://gist.github.com/2bcee0838069d61f13e9370767386dac,,https://gist.github.com/097c7d3a7c75b2caebe28e13cfb9eb4f,,https://gist.github.com/f2557f0360d183b28c4ca3241ed06f15,
18,2/18/2021,https://gist.github.com/e8f5ddf5f11f95668a9671e79b29e4bb,,https://gist.github.com/bdb481104f97528eb183959f33bd9794,,https://gist.github.com/b88a8ae58b194aca28cb3ae87f0000f2,
19,2/19/2021,https://gist.github.com/77bf2610d80a24c434089973d862629c,,https://gist.github.com/a3030b0a78354fce73d80ab2411f32c1,,https://gist.github.com/4765e45d2d48f29277268028bfe296c1,
20,2/20/2021,https://gist.github.com/d1acb849434de12493e4feebbbbc863d,,https://gist.github.com/5e7a0fec001e244bb8a17e7af24b66be,,https://gist.github.com/3d2a156c579c7ab60485cf1d5bde138d,
21,2/21/2021,https://gist.github.com/7a74eda8363aa3684f66197d58d30833,,https://gist.github.com/e5aa21306c357f09ac25fbb7f6dafc3a,,https://gist.github.com/e42a26cc5b2aae8b48278e886667048e,
22,2/22/2021,https://gist.github.com/55d1efb685b44a1fa1c858f5eeb096f9,,https://gist.github.com/cf6a0d6309f6313d1be93e95e8b5f3ef,,https://gist.github.com/4411117bb82d18f1774303d25c3d78c5,
23,2/23/2021,https://gist.github.com/7dd3a546937f2898044f38f99ce4732e,,https://gist.github.com/2a04adc3e190f111908ad3784aae1b4a,,https://gist.github.com/7a00eb30eceeffb4849d5dd669ed82c0,
24,2/24/2021,https://gist.github.com/92ac8be264fb30cb6a290be07388fdd3,,https://gist.github.com/1b1b8fbfa072b9401f16884c5952d7d2,,https://gist.github.com/a91e057954d977bbcb786ebbd0f9841f,
25,2/25/2021,https://gist.github.com/f26430ae6aa59642e81c30bbf1313afa,,https://gist.github.com/de915c2c6050335806f349437167404b,,https://gist.github.com/e2ea9e51527d7205d4c0520f22391821,
26,2/26/2021,https://gist.github.com/1eef532c3f1a9eaf70f3fe00d969c27e,,https://gist.github.com/9d6ab4019e180e8f0becaba1e2925321,,https://gist.github.com/3921ca48581ad41acc5a28ae3ec093f1,
Championship,2/27/2021,https://gist.github.com/f8c17b7ee7cce6c0f01973e3c8ef6ba3,,https://gist.github.com/2fb873472d307759e08466a2e48cb375,,https://gist.github.com/67539c27b98d641ecf16cf8d261eff09,
