,,East,,Central,,West,
10,12/8/2021,https://gist.github.com/e10809fd4c1a620810a747467135bce7,https://youtu.be/aA3xqhLUhMI,https://gist.github.com/2bd3fcf550f9ed76dafa67b109c10984,https://youtu.be/EEgp3vAP2Ik,https://gist.github.com/2cd61513ec840abb020cabad32df36ef,https://youtu.be/v2T4LvgS2Uk
11,12/9/2021,https://gist.github.com/9a1d19d1a6102305c4b9911e113b3b96,https://youtu.be/EO_7UGXoHlE,https://gist.github.com/17882f59b4342daa666795230ceb1ee8,https://youtu.be/_V6T8EARspI,https://gist.github.com/a5648cbd91f0b537bc932346ad0e8ba3,https://youtu.be/o9zocfryix8
12,12/10/2021,https://gist.github.com/cfb3022d9669edce576128d47fde9f54,https://youtu.be/rPF8Q2FZDLg,https://gist.github.com/4e5eb8fdfeb7858e7737ee9cd02a5d22,https://youtu.be/3bDqhjuAdiM,https://gist.github.com/ae85c2fea341485359c2ab9c0c307de0,https://youtu.be/6aCItGv0D_I
13,12/11/2021,https://gist.github.com/718292afce551714c59bc326442bc1be,https://youtu.be/sWuFOZpt71Q,https://gist.github.com/0e11779b23d59ffa70ad9f4a71a7557b,https://youtu.be/yIaL04GDBvk,https://gist.github.com/e1f8805f8b4eb7c8822169e736ec6c71,https://youtu.be/FIfIo57YBPs
14,12/12/2021,https://gist.github.com/f46aea4630e5149d2dff4316b00c3b5f,https://youtu.be/Ue93OCutjGI,https://gist.github.com/e8a33f4c827c801a926a3395311abdbe,https://youtu.be/VFs7Re09ovU,https://gist.github.com/8c5793023d367411a53dc65c381538b8,https://youtu.be/OjT8RHMQBnI
15,12/13/2021,https://gist.github.com/2d29d5ca908d69039870e5893a13a850,https://youtu.be/tNRVWdNcv4Y,https://gist.github.com/062b3617505dfb2f2247fa36b0124c5a,https://youtu.be/4YgateCF7qg,https://gist.github.com/1f27fb64d3c7249d3f5e411295499674,https://youtu.be/shx-a-cjWvc
16,12/14/2021,https://gist.github.com/cb3d926eeacb57efc39bd3443145ab27,https://youtu.be/oKiIXyxy0To,https://gist.github.com/ea494bc61a813f5875cc638e4da7e64c,https://youtu.be/DOza1oaPbs4,https://gist.github.com/4baa6b0d05be53691961c72fcbec7a6d,https://youtu.be/O1PQHSKykqs
17,12/15/2021,https://gist.github.com/8c1334013c7c425482233f4103c79583,https://youtu.be/H9TrFLgHStk,https://gist.github.com/ebd974e0a8fa156c1a025ad30445e2a1,https://youtu.be/3edKujIqTm4,https://gist.github.com/5a24082bc8249a4ed8c151a696ef1b90,https://youtu.be/irmWvcqtrqo
18,12/16/2021,,,https://gist.github.com/35051e45c7bf2255fb8752d6d2e20985,https://youtu.be/xOvXizdZ6qA,https://gist.github.com/2fed04b8ceece588cb7fde4f7bb8a50b,https://youtu.be/WXhSAqKUkkU
19,12/17/2021,https://gist.github.com/30959a4099786ddcf1a8041122429111,https://youtu.be/owWOmsdQKsM,https://gist.github.com/7153c258b141465d6fc8eb710fe96ae8,https://youtu.be/XOLIBrR9ayo,https://gist.github.com/3a0005547d7d25fa6fd770aee466c56f,https://youtu.be/Lp5vNQEmln0
20,12/18/2021,https://gist.github.com/90ee38ba52d02e7ff81998dae1a34a85,https://youtu.be/3HjAbs62ldk,https://gist.github.com/154bf19ed03313f5e7783262e9a5690e,https://youtu.be/ISPfQ6tso8E,https://gist.github.com/a4410f1c93338ec51eb6a31d4a24eace,https://youtu.be/0b2jINW6HpE
21,12/19/2021,https://gist.github.com/8ace054f5e9c95bb65355dcf841c5f44,https://youtu.be/QHgYA_EUWp8,https://gist.github.com/c7a4b213fe634a6530fa963dfbb6a54b,https://youtu.be/R6W_6z_O6bo,https://gist.github.com/008cac6270101dd6cbb48c1832e9d6fc,https://youtu.be/iPwpJyPk6ck
22,12/20/2021,https://gist.github.com/82bfe520f82e54a1e17863abc23b1379,https://youtu.be/ApaJTQdXU28,https://gist.github.com/2c4f87514e5fbe08d4fe9b3e6eba4239,https://youtu.be/f2CX07DwAx4,https://gist.github.com/5117161ef0dca0ce9506ff4428799685,https://youtu.be/Ma0T3JenyZA
23,12/21/2021,https://gist.github.com/992e10a6d68ed1e4282a88e76bf7d97e,https://youtu.be/57TSIGnfvnQ,https://gist.github.com/fe60423a6860ecd3c8b880d1408dbe26,https://youtu.be/i_vTWRFg__8,https://gist.github.com/3e71ce18fc7a4cfea55ac4a8de983242,https://youtu.be/aNpdvTcaojE
24,12/22/2021,https://gist.github.com/03cb3fdb1dd5d63f639d977a360c4002,https://youtu.be/rwcUfGbhhLk,https://gist.github.com/d75f588e7a47b6f1bd0b1dd060ae48b7,https://youtu.be/WgrFX7bIwLE,https://gist.github.com/c60905ad4cd4d668a7b7615e5cc5676f,https://youtu.be/p2v4hNGk_9Q
25,12/23/2021,https://gist.github.com/ca8762bba0a8bd482c20c54bef209bac,https://youtu.be/4zIxrxX7ZC4,https://gist.github.com/2ce609e2b1b29d9586be1b869c6a9d21,https://youtu.be/q7ujTjhzrbc,https://gist.github.com/2cd5025fbffd41c256aafab09a994afc,https://youtu.be/D1tfsqzKIAY
26,12/24/2021,,,https://gist.github.com/0b761ea68323b8218159cb828461ee7d,https://youtu.be/5eKgGCvzA14,https://gist.github.com/72439af1ff7c0c0d37551bcbe4903ab5,https://youtu.be/yJTuwWqhAmU
Championship,12/25/2021,https://gist.github.com/68c1a6c82de801db012bcf4027d23658,https://youtu.be/y4Ye7olfMCg,https://gist.github.com/4b1636d240b3ab4e6a6d401ff11e2204,https://youtu.be/CJwWgpW_9Co,https://gist.github.com/0c4584b611faaaa42e895160614cdfca,https://youtu.be/iNu5sP4Tx-U
