,,East,,Central,,West,
10,2/9/2022,https://gist.github.com/fd41eb63725d6ef8b45a6b08dd4ea813,https://youtu.be/x4B7rjQBTTE,https://gist.github.com/b612979db86b4654066d16a1ae70e399,https://youtu.be/QPwkPcBkJ_8,https://gist.github.com/f8521b3f925b9a5616fb8e870f2edb55,https://youtu.be/hRSY6Dk0VH8
11,2/10/2022,https://gist.github.com/bfdee2eea5f8ce7d1ef74d68fec0d49b,https://youtu.be/uyY0OHPbRz0,https://gist.github.com/67e3f9a88f3e8bf662ccff4abc37fdad,https://youtu.be/_FkIiLQbcy0,https://gist.github.com/a53bcd6c2c40515a00a502a0aef0a087,https://youtu.be/qNsDSbjYVr0
12,2/11/2022,https://gist.github.com/c4e3e795d603b7e2135cb04603e7d0c7,https://youtu.be/6ftkxnqjgJA,https://gist.github.com/aa70268d311aa95e4c07da0719255be6,https://youtu.be/vXgRgZx2Qyg,https://gist.github.com/a0c248c8261918642c2496aa4611141d,https://youtu.be/26HCIXfWQWA
13,2/12/2022,https://gist.github.com/51df506ce7e0239e2786bb429dfd6a16,https://youtu.be/yPYUCW1bUZ8,https://gist.github.com/cdda5a986309604975177bcbf9ff713b,https://youtu.be/Qy4-BkjsCE4,https://gist.github.com/c310e49971f5159f5576c4a463f36941,https://youtu.be/TGpV2tWzGSo
14,2/13/2022,https://gist.github.com/5321e13729ea1a0a5e921ef4ee3e0949,https://youtu.be/1jsfbr-x760,https://gist.github.com/8535b6d2459060507865f1abaf25ca9e,https://youtu.be/LYOXjohsXxw,https://gist.github.com/5e33fd927fe93368e117ab8a63671edd,https://youtu.be/tmrh1tbNoRA
15,2/14/2022,https://gist.github.com/f5542708b4863f81e2c77578a9e25489,https://youtu.be/PhvNcR7rUIA,https://gist.github.com/f5af2d85f8671910cc62cb948771a51a,https://youtu.be/AFOn8omkPOs,https://gist.github.com/48d113a77c3419fdf2bf2274274cb992,https://youtu.be/M6eoRQ9BGl4
16,2/15/2022,https://gist.github.com/fb2f485b46b3a8bc03447234f52eb64a,https://youtu.be/g5CyfZfBsuk,https://gist.github.com/f4d6665bcb8c32bf1ade104ff1108bf8,https://youtu.be/sPWk_1L2x5E,https://gist.github.com/b96831db76fe70504113fe7159f62535,https://youtu.be/2jCCefTSM6g
17,2/16/2022,https://gist.github.com/14e32f8bb64241b90b831c2bd6bcedbe,https://youtu.be/KCY1lwXBOgQ,https://gist.github.com/51b337bb41f9643e0b97e4677e64c21a,https://youtu.be/fi1OV8_7ZWY,https://gist.github.com/a6cddbea6e2db6d067c4cf468dbdd77e,https://youtu.be/2AHPji4d4Pw
18,2/17/2022,https://gist.github.com/f76cfd99c9343f3463c457a4f88f9a1c,https://youtu.be/tBIkg4epFKE,https://gist.github.com/c5a66f59222f5bc46489bbf1a4ce126d,https://youtu.be/nyewbT9-xqs,https://gist.github.com/e26c52d3bd5ef04aefa27b6e5d50bf83,https://youtu.be/NcoawqLyNsI
19,2/18/2022,https://gist.github.com/d5ea16f3f47eb82cfad5f33123c1bd77,https://youtu.be/lnzwCrTkO4s,https://gist.github.com/526e7297b035915fb04013a937097204,https://youtu.be/AMFSmgwS6c0,https://gist.github.com/7aa9ee6311c1f2afb89dd3826df6a515,https://youtu.be/FivmGEI_PSQ
20,2/19/2022,https://gist.github.com/dc2c946c901e731ec4731411d94fab58,https://youtu.be/8bff2e7uN_Y,https://gist.github.com/1c8e79ec8832145dc5188e0946e0480b,https://youtu.be/zs90Yo2BmHo,https://gist.github.com/7de170b44d4630a49d5ca3e470b6086d,https://youtu.be/opau2Ee_ZN0
21,2/20/2022,https://gist.github.com/52cecd1ada697d2bbdb4d5d0e68cf680,https://youtu.be/Q50XqyBSS9c,https://gist.github.com/f5a10b34971a5d3081f7ea6429ef48a7,https://youtu.be/YGtQZJ0Ux0U,https://gist.github.com/14e51372f7d894115b65af68409c1996,https://youtu.be/ZlAEnCoQUus
22,2/21/2022,https://gist.github.com/c5a4eb729d88ea88ca74d83100ff299e,https://youtu.be/b0Y3tifwAGY,https://gist.github.com/8b83b81d193fa94344754f1d858e3b54,https://youtu.be/Rs0u05YqCyg,https://gist.github.com/9945261f777fc9fbf039da4b90845699,https://youtu.be/awLIQpmYWPY
23,2/22/2022,https://gist.github.com/d8c67039033c9a9056d6c2dc4c13e591,,https://gist.github.com/2e60090c9a9fd251468698be67da18e7,https://youtu.be/dQqHnxh4Fzc,https://gist.github.com/bb925d93dcf01a84d01e85717d473a6a,https://youtu.be/1Nzh2OcaazM
24,2/23/2022,https://gist.github.com/a9b87fd34ca5ccec68f2359c97637538,https://youtu.be/uksQA0iQNwY,https://gist.github.com/392dfd487f5f5230878bfe2d914e43fc,https://youtu.be/q5svX4RKwd4,https://gist.github.com/65e2aed07a0b06241ab87b6578fb0c7a,https://youtu.be/0Z01BR9lD4c
25,2/24/2022,https://gist.github.com/7f13e9303f4fd32f2db3e1e63c8c2f42,https://youtu.be/ke3Kx9paVpk,https://gist.github.com/581d982eee1c89d1a87de699c0375164,https://youtu.be/u2U9KJ60sSw,https://gist.github.com/6031bbe157b003f78b638173a6434b8a,https://youtu.be/wd5dQtfQUnU
26,2/25/2022,https://gist.github.com/0a41f4b1a2360e97ab18a8a6f8612e17,https://youtu.be/dzw1r7lUH1g,https://gist.github.com/e108c68518a238fd2d2ad58a681d5b71,https://youtu.be/6TbVsBp5sjQ,https://gist.github.com/b7000419718b8c0de174541b2375398d,https://youtu.be/tZ4RWvTTS-M
Championship,2/26/2022,https://gist.github.com/67c7c8eb79ce57a5de8667dce836a2d1,https://youtu.be/sLKdSE7QTaE,https://gist.github.com/46d66b1a8890e425686820077d961ab0,https://youtu.be/zlqw9ihGW0E,https://gist.github.com/dbd1341ad531199a8c1841b898504516,https://youtu.be/EaZJB1dO8gg
