,,East,,Central,,West,
Day,Date,Songlist,Recording,Songlist,Recording,Songlist,Recording
1,5/31/2021,https://gist.github.com/30410da278b4f62502aef07177e75dcf,,https://gist.github.com/e32e32a2cb08c216318bd7bd24cf1f35,,https://gist.github.com/24e74c6a26e59fbed19fc8c60336dc62,
2,6/1/2021,https://gist.github.com/586f173ba9afa45c64a7cb7c47ce7d1c,,https://gist.github.com/b6e2ffc0cd4c1fd18f4d651437978365,,https://gist.github.com/a78569e57f55f50175b47fb669d6e063,
3,6/2/2021,https://gist.github.com/093c2c9222a6520656b3e77922e87b1e,,https://gist.github.com/48dd5a4d1f211ca9a3044f71d766d751,,https://gist.github.com/2e85cb7a224184b81e0ffe75ed400d5e,
4,6/3/2021,https://gist.github.com/b3f132a674cfb0fd33f1c7fa340d6adf,,https://gist.github.com/58071bea1f5661f90e9b250c030ee899,,https://gist.github.com/5069053ef3390f60fe85b8d372ad39bd,
5,6/4/2021,https://gist.github.com/3dbe1efa7dc5741d0a3353e77eff4d31,,https://gist.github.com/9428bb7282a05c2e8ab352bd4d4b6ebe,,https://gist.github.com/0f4df245284467a140d979e62b040fb9,
6,6/5/2021,https://gist.github.com/6453c9da91de257aabe77db3f19ba630,,https://gist.github.com/26184a0728cba5ebd221643c32c0678e,,https://gist.github.com/5f52f93812b7d9dd555ad62f5faed46f,
7,6/6/2021,https://gist.github.com/f25a9f39ccaf1005bc555fe38a624429,,https://gist.github.com/d6b9b3b4ac302cd03c5ce80e4866a3ba,,https://pastebin.com/SqcVwZDk,
8,6/7/2021,https://gist.github.com/84ca4dcc7a104454fc34f0674e43a36b,,https://gist.github.com/4fb2fa9b40b9028841b4d98136a56eb9,,https://gist.github.com/3dc1c94a6919975d984bc7c6fe7fb978,
9,6/8/2021,https://gist.github.com/ff69d6f1d51e78e07808b1d895072a48,,https://gist.github.com/eaacb763103635f25c67d8ab1d367b12,,https://gist.github.com/ec23b75b744a0b1db2e6c77423b4a8a9,
10,6/9/2021,https://gist.github.com/e847db8864e4729a4eca960de7c4cbf9,,https://gist.github.com/2a0157d1871bc45fa682313d7dc6b79c,,https://gist.github.com/e56d3b79100e6ed5261411468ed586ce,
11,6/10/2021,https://gist.github.com/2e27717dede779092322dfd88d613c51,,https://gist.github.com/d90cc3c2774837a90cf20c7d8d84c47c,,https://gist.github.com/b8c7674c26892f925416cd690236d0c7,
12,6/11/2021,https://gist.github.com/2171196888c14b025bf110b6225de3d3,,https://gist.github.com/03e73b32016a5b8d0181a8e59df10e35,,https://gist.github.com/ae90b0d7cb4ca0ea9b6f17b93e625f99,
13,6/12/2021,https://gist.github.com/dc965bdd4a48adbcfbead1f620f09436,,https://gist.github.com/9c0d8657f60aaf6d97c36c2dd6e76100,,https://gist.github.com/d3f7cfd9ea37feb0357286c6bf7e71ce,
14,6/13/2021,https://gist.github.com/1335f6f6eadb916f0573f9c1e2433e35,,https://gist.github.com/1f451e7189dc6355fe07ed1daf8aa8b4,,https://gist.github.com/676d47724a96a8e18ee8bb0baa7694cf,
15,6/14/2021,https://gist.github.com/7a994995f44fa62a3d989e44373ccc6f,,https://gist.github.com/502467c5d283c15514bffdf725864a81,,https://gist.github.com/4bfa843f6fbb85a84016e90e11bc5201,
16,6/15/2021,https://gist.github.com/b6a4297df04f54a35c4afc74054d7cc0,,https://gist.github.com/44c83ce7c747787641a5d18a8fdac1c2,,https://gist.github.com/3be37105113602c962de6b7fec322d49,
17,6/16/2021,https://gist.github.com/344108f65a257a95d88f1c5ddb1ab057,,https://gist.github.com/a10c2f7c4f92b9ca29350975532840a8,,https://gist.github.com/706289c66bfdfd2c7922a5f1554642c0,
18,6/17/2021,,,https://gist.github.com/7eca2953e194480595a9e47bad36eb71,,https://gist.github.com/e2eee77f025f5449d33d4da247911be2,
19,6/18/2021,,,https://gist.github.com/70a62c05a89789d89d5e3a2de1893f8f,,https://gist.github.com/ac8d805362c9fa6cdaa728e43dfd9512,
20,6/19/2021,https://gist.github.com/25b70fe5ad71f96b520f6ad14816a43d,,https://gist.github.com/ba5690ddd48799ffad4b5596120ec1d7,,https://gist.github.com/73f6a97ad8425dafdbe9348824961bfd,
21,6/20/2021,https://gist.github.com/5ef4581ede14b9e25056a251222af55c,,https://gist.github.com/016773e0bc59fd0a00fe646fffbd1a49,,https://gist.github.com/4197255d6686c1e993598c0329e8b262,
22,6/21/2021,https://gist.github.com/3232732efea52edf67b3d5043deecf40,,https://gist.github.com/b9b8cbcbcdcd534a06123f16143d2c23,,https://gist.github.com/e147c634a72ddccf9c622e3e38b68e4f,
23,6/22/2021,https://gist.github.com/fac06f11899741a6d556e1f5cc95b698,,https://gist.github.com/ae39abfdc091e48f3b760e12daaeccf1,,https://gist.github.com/b0963c5b8679558a75e804082753d627,
24,6/23/2021,https://gist.github.com/f55ec016780cc6b7da723392b9c7d723,,https://gist.github.com/a03beae39189d3cd82b36ff5fa7dd1c8,,https://gist.github.com/2e650f9656c6f08fa15b68df46914a88,
25,6/24/2021,https://gist.github.com/2a999d15569b7c0839e75d783048a88b,,https://gist.github.com/669c8cb61d3b61db7e6d429add599e46,,https://gist.github.com/c03f11f184836b793521117b7cf61d85,
26,6/25/2021,https://gist.github.com/a97d05c33e19f2e7a140660ce069b555,,https://gist.github.com/0a72e7dd3ba2b8a791e8bc29c895e0c6,,https://gist.github.com/d2c753bf0f02466bc65e3f5807a98ef8,
Championship,6/26/2021,https://gist.github.com/090e2ac863fd56994a1cc53d8f84bf0b,,https://gist.github.com/166a4144b9cddbeaec8fa52248beced2,,https://gist.github.com/b8ad3dae911213c045a7c17e810d5597,
